29.5537964980619,-68.9295110727564,2.99979407013667,30.6005021036876,-67.1320547175573,2.99979407013667,28.7694083198407,-66.0657611619808,2.99979407013667
65.2255627915842,-41.3574641338737,2.99979407013667,65.2254555688161,-41.3582462039416,2.99979407013667,66.1833644869758,-39.7132760581874,2.99979407013667
61.1060113764214,-54.2840736923907,2.99979407013667,62.2697374750637,-54.2831310693592,2.99979407013667,60.6875190314431,-53.3617641001576,2.99979407013667
55.302471714086,-62.8480146044716,2.99979407013667,55.3056312170369,-62.6038168826974,2.99979407013667,54.4072853976891,-64.1465022313521,2.99979407013667
45.7336076282501,-63.8169267369921,2.99979407013667,45.6075174835194,-63.8361289335722,2.99979407013667,46.8205928348971,-64.5425342750208,2.99979407013667
42.0150790480903,-51.3418659156985,2.99979407013667,40.7142435619695,-51.3587271466236,2.99979407013667,41.8519463381654,-52.021241076342,2.99979407013667
68.4263134815033,-65.9439113782786,2.99979407013667,68.3537810738834,-65.4613154035603,2.99979407013667,67.4872593120216,-66.9493508544129,2.99979407013667
70.6700615254599,-64.5524588108229,2.99979407013667,71.1664117985369,-64.8420635654432,2.99979407013667,71.4117643071198,-64.4207316995912,2.99979407013667
79.2993322528042,-71.9144852424679,2.99979407013667,79.2986411118319,-71.4204455450334,2.99979407013667,77.6894338368815,-70.4833622770963,2.99979407013667
84.5951573974579,-76.9674763378104,2.99979407013667,84.5942985343538,-76.9112249204399,2.99979407013667,84.3908452940726,-77.4687367262155,2.99979407013667
84.5728936842712,-74.9728713078652,2.99979407013667,84.5647769610198,-74.4870534753943,2.99979407013667,83.1827151884221,-73.6822429438258,2.99979407013667
97.4940471978099,-74.6711145734206,2.99979407013667,97.4387205537768,-74.4655502611049,2.99979407013667,97.3093947083802,-74.6876352116875,2.99979407013667
84.2723800925428,-64.9832491395999,2.99979407013667,84.5206008535962,-64.8334075196191,2.99979407013667,83.707350043231,-64.3598304118764,2.99979407013667
73.8502855545577,-58.6750795540772,2.99979407013667,73.9085054225995,-58.6537082223706,2.99979407013667,72.7207873401499,-57.9620690784174,2.99979407013667
76.1695174445121,-55.1563938250102,2.99979407013667,76.645292335248,-55.4334499235957,2.99979407013667,77.6919979408737,-53.6359935683967,2.99979407013667
80.8416496979281,-60.8035978371278,2.99979407013667,80.8989841740406,-60.7610170476745,2.99979407013667,81.0918680811629,-60.4297869455243,2.99979407013667
83.3321653606699,-59.3728921660049,2.99979407013667,83.3698593677811,-59.3493402805431,2.99979407013667,82.1385736867886,-58.6323305903252,2.99979407013667
70.3761076702889,-45.0096572316671,2.99979407013667,70.5011051473221,-44.9308552728426,2.99979407013667,70.6299402328907,-44.709613080116,2.99979407013667
83.2762041745257,-37.6956064007786,2.99979407013667,84.2057569250849,-38.2394923971065,2.99979407013667,84.2345490020321,-38.1900491712274,2.99979407013667
